시각KST,종목,총매도잔량,총매수잔량,매수벽비율,상위5매도,상위5매수,최우선매도가,최우선매수가,스프레드%
2026-05-26 04:11:32,AZTEC,10596942.4252,3507465.5722,0.331,3592172.0866,1728457.6422,36.3,36.2,0.2762
2026-05-26 04:11:32,EDGE,3889827.6558,1072899.7509,0.2758,512959.9139,365267.6986,138,137,0.7299
2026-05-26 04:11:32,MMT,1014220.5533,854244.3203,0.8423,505006.3734,635886.0187,194,193,0.5181
2026-05-26 04:12:32,AZTEC,10545258.9436,3803605.0385,0.3607,3280783.9189,2026557.8929,36.4,36.2,0.5525
2026-05-26 04:12:32,EDGE,3889827.6558,1072899.7509,0.2758,512959.9139,365267.6986,138,137,0.7299
2026-05-26 04:12:32,MMT,1014213.5533,854484.3317,0.8425,505006.3734,636126.0302,194,193,0.5181
2026-05-26 04:13:32,AZTEC,10554540.7539,3789299.1359,0.359,3287783.7293,2044651.9903,36.4,36.2,0.5525
2026-05-26 04:13:32,EDGE,3889827.6558,1072899.7509,0.2758,512959.9139,365267.6986,138,137,0.7299
2026-05-26 04:13:32,MMT,1014227.8723,866033.2713,0.8539,505020.6924,647674.9698,194,193,0.5181
2026-05-26 04:14:32,AZTEC,10692672.8561,3770990.3924,0.3527,2909459.7186,1781925.1094,36.5,36.4,0.2747
2026-05-26 04:14:32,EDGE,3889827.6558,1071946.7509,0.2756,512959.9139,364314.6986,138,137,0.7299
2026-05-26 04:14:32,MMT,1014227.8723,854428.5437,0.8424,505020.6924,636070.2422,194,193,0.5181
2026-05-26 04:15:32,AZTEC,10240563.1221,3812750.1268,0.3723,2938035.8409,1855119.1764,36.4,36.3,0.2755
2026-05-26 04:15:32,EDGE,3889827.6558,1071946.7509,0.2756,512959.9139,364314.6986,138,137,0.7299
2026-05-26 04:15:32,MMT,1014227.8723,840410.8924,0.8286,505020.6924,622052.5908,194,193,0.5181
2026-05-26 04:16:32,AZTEC,10109404.2826,4094554.6101,0.405,2807356.0014,2136923.6597,36.4,36.3,0.2755
2026-05-26 04:16:32,EDGE,3889827.6558,1071946.7509,0.2756,512959.9139,364314.6986,138,137,0.7299
2026-05-26 04:16:32,MMT,1014227.8723,840695.5624,0.8289,505020.6924,622337.2608,194,193,0.5181
2026-05-26 04:17:32,AZTEC,10415678.016,3780430.6515,0.363,3113819.7348,1845585.6089,36.4,36.3,0.2755
2026-05-26 04:17:32,EDGE,3889827.6558,1071946.7509,0.2756,512959.9139,364314.6986,138,137,0.7299
2026-05-26 04:17:32,MMT,1014193.7073,840474.7324,0.8287,504986.5274,622116.4308,194,193,0.5181
2026-05-26 04:18:32,AZTEC,11542026.9506,3414540.5313,0.2958,3755156.813,1730546.6674,36.5,36.4,0.2747
2026-05-26 04:18:32,EDGE,3889827.6558,1071946.7509,0.2756,512959.9139,364314.6986,138,137,0.7299
2026-05-26 04:18:32,MMT,1101528.1971,820755.8472,0.7451,592321.0172,602397.5457,194,193,0.5181
2026-05-26 04:19:32,AZTEC,11825606.1121,3784537.4015,0.32,4041397.9746,2006635.364,36.5,36.3,0.551
2026-05-26 04:19:32,EDGE,3889827.6558,1071946.7509,0.2756,512959.9139,364314.6986,138,137,0.7299
2026-05-26 04:19:32,MMT,1101369.1971,820942.7069,0.7454,592321.0172,602580.6054,194,193,0.5181
2026-05-26 04:20:32,AZTEC,11547570.3257,3443694.138,0.2982,3728940.9316,1829800.2742,36.5,36.4,0.2747
2026-05-26 04:20:32,EDGE,3889827.6558,1071946.7509,0.2756,512959.9139,364314.6986,138,137,0.7299
2026-05-26 04:20:32,MMT,1101369.1971,814804.9426,0.7398,592321.0172,596442.841,194,193,0.5181
2026-05-26 04:21:32,AZTEC,11737225.6011,3453259.4134,0.2942,3953017.4636,1839365.5496,36.5,36.4,0.2747
2026-05-26 04:21:32,EDGE,3889755.192,1072019.7436,0.2756,512887.4501,364387.6913,138,137,0.7299
2026-05-26 04:21:32,MMT,1101369.1971,814235.977,0.7393,592321.0172,595873.8755,194,193,0.5181
2026-05-26 04:22:32,AZTEC,11759427.1251,3457037.9834,0.294,3818359.0045,1843144.1196,36.5,36.4,0.2747
2026-05-26 04:22:32,EDGE,3889755.192,1072019.7436,0.2756,512887.4501,364387.6913,138,137,0.7299
2026-05-26 04:22:32,MMT,1101369.1971,820375.137,0.7449,592321.0172,602013.0355,194,193,0.5181
2026-05-26 04:23:32,AZTEC,11593275.2958,3770991.0329,0.3253,3686847.8793,2191347.0298,36.6,36.4,0.5495
2026-05-26 04:23:32,EDGE,3889755.192,1072019.7436,0.2756,512887.4501,364387.6913,138,137,0.7299
2026-05-26 04:23:32,MMT,1101368.1971,813558.8991,0.7387,592321.0172,595196.7975,194,193,0.5181
2026-05-26 04:24:32,AZTEC,11639209.5948,3742048.8824,0.3215,3732782.1782,1973680.4293,36.6,36.5,0.274
2026-05-26 04:24:32,EDGE,3889755.192,1053897.6613,0.2709,512887.4501,436777.1332,138,136,1.4706
2026-05-26 04:24:32,MMT,1102405.5711,812353.483,0.7369,593358.3911,593991.3814,194,193,0.5181
2026-05-26 04:25:32,AZTEC,11747921.7498,3426958.2311,0.2917,3804870.6292,1813567.0354,36.5,36.4,0.2747
2026-05-26 04:25:32,EDGE,3889755.192,1054118.7942,0.271,512887.4501,436998.2661,138,136,1.4706
2026-05-26 04:25:32,MMT,1101906.443,812293.6481,0.7372,592859.263,593931.5465,194,193,0.5181
2026-05-26 04:26:32,AZTEC,11752916.1148,3771833.3746,0.3209,3731654.7957,2026231.3371,36.5,36.3,0.551
2026-05-26 04:26:32,EDGE,3889755.192,1054118.7942,0.271,512887.4501,436998.2661,138,136,1.4706
2026-05-26 04:26:32,MMT,1101578.9741,812199.5821,0.7373,592531.7941,593837.4805,194,193,0.5181
2026-05-26 04:27:32,AZTEC,11769532.8155,3429921.856,0.2914,3749287.4964,1816530.6603,36.5,36.4,0.2747
2026-05-26 04:27:32,EDGE,3889755.192,1054265.853,0.271,512887.4501,437145.3249,138,136,1.4706
2026-05-26 04:27:32,MMT,1102266.8981,813243.9922,0.7378,593219.7181,594881.8906,194,193,0.5181
2026-05-26 04:28:32,AZTEC,11881375.4984,3772216.3435,0.3175,3861130.1793,2026614.3059,36.5,36.3,0.551
2026-05-26 04:28:32,EDGE,3889755.192,1043190.4985,0.2682,512887.4501,335558.4462,138,137,0.7299
2026-05-26 04:28:32,MMT,1102266.8981,805963.1751,0.7312,593219.7181,587601.0736,194,193,0.5181
2026-05-26 04:29:32,AZTEC,11945917.9486,3429333.7395,0.2871,3925672.6294,1815942.5438,36.5,36.4,0.2747
2026-05-26 04:29:32,EDGE,3889755.192,1043190.4985,0.2682,512887.4501,335558.4462,138,137,0.7299
2026-05-26 04:29:32,MMT,1102266.8981,814283.7464,0.7387,593219.7181,595921.6448,194,193,0.5181
2026-05-26 04:30:32,AZTEC,11435364.8752,3764109.5051,0.3292,3377943.2996,2183018.3094,36.5,36.4,0.2747
2026-05-26 04:30:32,EDGE,3889755.192,1054266.9586,0.271,512887.4501,437146.4305,138,136,1.4706
2026-05-26 04:30:32,MMT,1111218.8715,817212.736,0.7354,602171.6915,598850.6344,194,193,0.5181
2026-05-26 04:31:32,AZTEC,11650394.9676,3594919.3136,0.3086,3663686.3526,1982041.2265,36.6,36.5,0.274
2026-05-26 04:31:32,EDGE,3889755.192,1043191.6041,0.2682,512887.4501,335559.5518,138,137,0.7299
2026-05-26 04:31:32,MMT,1111942.6931,814099.6127,0.7321,602895.5132,595737.5112,194,193,0.5181
2026-05-26 04:32:32,AZTEC,11865500.954,3738863.4045,0.3151,3654821.6668,2282409.7674,36.6,36.4,0.5495
2026-05-26 04:32:32,EDGE,3889755.192,1043176.1604,0.2682,512887.4501,335544.1082,138,137,0.7299
2026-05-26 04:32:32,MMT,1111942.6931,820952.8588,0.7383,602895.5132,602590.7572,194,193,0.5181
2026-05-26 04:33:32,AZTEC,12099894.408,3431968.8807,0.2836,3796407.0616,1985880.2059,36.5,36.4,0.2747
2026-05-26 04:33:32,EDGE,3889755.192,1043176.1604,0.2682,512887.4501,335544.1082,138,137,0.7299
2026-05-26 04:33:32,MMT,1111920.6931,753926.3322,0.678,602895.5132,581624.3013,194,192,1.0417
2026-05-26 04:34:32,AZTEC,12105419.64,3417107.4548,0.2823,3803959.2936,1971018.7799,36.5,36.4,0.2747
2026-05-26 04:34:32,EDGE,3889755.192,1043176.1604,0.2682,512887.4501,335544.1082,138,137,0.7299
2026-05-26 04:34:32,MMT,1111676.6931,741578.5066,0.6671,602895.5132,569276.4758,194,192,1.0417
2026-05-26 04:35:32,AZTEC,11645484.2129,3429942.3105,0.2945,4376487.632,1697609.9879,36.4,36.2,0.5525
2026-05-26 04:35:32,EDGE,3889755.192,1043176.1604,0.2682,512887.4501,335544.1082,138,137,0.7299
2026-05-26 04:35:32,MMT,1110327.8874,740390.7331,0.6668,563829.0059,568088.7022,193,192,0.5208
2026-05-26 04:36:32,AZTEC,11664136.8693,3164895.6974,0.2713,4396442.2884,1432563.3748,36.4,36.2,0.5525
2026-05-26 04:36:32,EDGE,3889755.192,1043249.6898,0.2682,512887.4501,335617.6376,138,137,0.7299
2026-05-26 04:36:32,MMT,1110327.8874,739687.0339,0.6662,563829.0059,567385.003,193,192,0.5208
2026-05-26 04:37:32,AZTEC,11624778.5181,3331728.8791,0.2866,4353842.4587,1371835.5952,36.4,36.3,0.2755
