시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 05:21:46,IRYS,1.6,11282,684342,695624,3,
2026-05-27 05:24:46,IRYS,9999.0,5397957,0,5397957,3,
2026-05-27 05:25:46,IRYS,310.3,835781,269384,1105164,2,
2026-05-27 05:26:46,IRYS,9999.0,876000,0,876000,11,
2026-05-27 05:27:46,IRYS,9999.0,5053892,0,5053892,9,
2026-05-27 05:28:46,IRYS,259.1,2998501,1157137,4155638,4,
2026-05-27 05:30:46,IRYS,0.0,0,503311,503311,3,
2026-05-27 05:32:46,IRYS,9999.0,7238,0,7238,1,
2026-05-27 05:33:46,IRYS,0.0,0,7222,7222,1,
2026-05-27 05:34:46,IRYS,0.0,0,618605,618605,4,
2026-05-27 05:35:46,IRYS,0.0,0,144636,144636,2,
2026-05-27 05:36:46,IRYS,89.0,710046,797784,1507830,6,
2026-05-27 05:37:46,IRYS,1891.8,1458075,77074,1535148,4,
2026-05-27 05:39:46,IRYS,9999.0,263400,0,263400,30,
2026-05-27 05:40:46,IRYS,7513.2,9880238,131505,10011743,12,
2026-05-27 05:43:46,IRYS,0.0,0,4837012,4837012,7,
2026-05-27 05:45:46,IRYS,0.0,0,2984118,2984118,1,
2026-05-27 05:46:46,IRYS,9999.0,268039,0,268039,4,
2026-05-27 05:47:46,IRYS,2237.9,340040,15195,355235,15,
2026-05-27 05:48:46,IRYS,9999.0,248932,0,248932,1,
2026-05-27 05:49:46,IRYS,209.2,336902,161073,497974,6,
2026-05-27 05:50:46,IRYS,0.0,0,2382965,2382965,13,
2026-05-27 05:51:46,IRYS,0.0,0,397147,397147,1,
2026-05-27 05:53:46,IRYS,0.0,0,471079,471079,2,
2026-05-27 05:54:46,IRYS,0.0,0,124471,124471,3,
2026-05-27 05:56:46,IRYS,9999.0,37371,0,37371,1,
2026-05-27 05:58:46,IRYS,0.0,0,2916776,2916776,1,
2026-05-27 06:01:46,IRYS,14.3,300000,2101787,2401787,10,
2026-05-27 06:02:46,IRYS,0.0,0,1105736,1105736,7,
2026-05-27 06:03:46,IRYS,0.0,0,57417,57417,1,
2026-05-27 06:04:46,IRYS,0.0,0,59175,59175,1,
2026-05-27 06:08:46,IRYS,0.0,0,4914781,4914781,1,
2026-05-27 06:09:46,IRYS,9999.0,26998,0,26998,1,
2026-05-27 06:11:46,IRYS,9999.0,4571456,0,4571456,3,
2026-05-27 06:12:46,IRYS,0.0,0,290458,290458,5,
2026-05-27 06:13:46,IRYS,7.0,1117771,16081648,17199419,19,
2026-05-27 06:16:46,IRYS,0.3,30000,10543424,10573424,25,
2026-05-27 06:17:46,IRYS,9999.0,910741,0,910741,16,
2026-05-27 06:18:46,IRYS,9999.0,188061,0,188061,5,
2026-05-27 06:20:46,IRYS,288.4,2682136,930116,3612252,9,
2026-05-27 06:23:46,IRYS,0.0,0,886328,886328,2,
2026-05-27 06:24:46,IRYS,27.7,600000,2163215,2763215,5,
2026-05-27 06:25:46,IRYS,0.0,0,2714244,2714244,3,
2026-05-27 06:27:46,IRYS,9999.0,48017,0,48017,2,
2026-05-27 06:28:46,IRYS,584.0,1159953,198636,1358589,3,
2026-05-27 06:29:46,IRYS,9999.0,543046,0,543046,3,
2026-05-27 06:33:46,IRYS,0.0,0,412497,412497,2,
2026-05-27 06:34:46,IRYS,3783.1,753186,19909,773095,2,
2026-05-27 06:35:46,IRYS,9999.0,2326070,0,2326070,6,
2026-05-27 06:36:46,IRYS,9999.0,3913344,0,3913344,1,
2026-05-27 06:37:46,IRYS,9999.0,139930,0,139930,1,
2026-05-27 06:39:46,IRYS,23564.3,3753945,15931,3769876,10,
2026-05-27 06:40:46,IRYS,9999.0,137806,0,137806,1,
2026-05-27 06:45:46,IRYS,288.5,15456654,5357030,20813685,9,
2026-05-27 06:46:46,IRYS,9999.0,10000,0,10000,2,
2026-05-27 06:47:46,IRYS,159.8,463247,289849,753097,8,
2026-05-27 06:48:46,IRYS,1466.2,1325271,90388,1415659,5,
2026-05-27 06:49:46,IRYS,9999.0,13765526,0,13765526,17,
2026-05-27 06:50:46,IRYS,9999.0,84766,0,84766,2,
2026-05-27 06:51:46,IRYS,9999.0,2177227,0,2177227,5,
2026-05-27 06:52:46,IRYS,14.1,1000000,7076693,8076693,6,
2026-05-27 06:53:46,IRYS,0.0,0,56503,56503,2,
