시각KST,종목,체결강도%,매수액,매도액,거래대금,체결수,메이저
2026-05-27 02:14:46,SEI,0.0,0,5035216,5035216,4,
2026-05-27 02:15:46,SEI,807.9,1366889,169181,1536070,4,
2026-05-27 02:16:46,SEI,0.0,0,1851083,1851083,2,
2026-05-27 02:17:46,SEI,229.9,14511434,6313420,20824854,18,
2026-05-27 02:18:46,SEI,24.7,4220267,17055285,21275552,28,
2026-05-27 02:19:46,SEI,105.0,4511688,4296645,8808334,9,
2026-05-27 02:20:46,SEI,151.6,4950259,3264410,8214668,20,
2026-05-27 02:21:46,SEI,39.7,6320694,15937353,22258046,19,
2026-05-27 02:22:46,SEI,0.0,0,7297614,7297614,6,
2026-05-27 02:23:46,SEI,0.0,0,3585452,3585452,3,
2026-05-27 02:24:46,SEI,104.2,12693736,12179441,24873177,10,
2026-05-27 02:25:46,SEI,10.3,522642,5056154,5578795,10,
2026-05-27 02:26:46,SEI,777.7,23983792,3083879,27067671,17,
2026-05-27 02:27:46,SEI,9999.0,38000,0,38000,1,
2026-05-27 02:28:46,SEI,488.8,3766563,770519,4537081,7,
2026-05-27 02:29:46,SEI,0.0,0,2392940,2392940,2,
2026-05-27 02:30:46,SEI,83.2,5187431,6233567,11420998,12,
2026-05-27 02:31:46,SEI,546.9,3355109,613512,3968621,12,
2026-05-27 02:32:46,SEI,0.4,121873,32159281,32281154,25,
2026-05-27 02:33:46,SEI,865.4,10159523,1173912,11333435,13,
2026-05-27 02:34:46,SEI,20511.8,4304957,20988,4325944,10,
2026-05-27 02:35:46,SEI,0.2,15900,7760896,7776796,4,
2026-05-27 02:36:46,SEI,68.5,356183,519610,875793,3,
2026-05-27 02:37:46,SEI,0.0,0,4442180,4442180,4,
2026-05-27 02:38:46,SEI,135.3,1253457,926523,2179979,3,
2026-05-27 02:39:46,SEI,9999.0,10000,0,10000,1,
2026-05-27 02:40:46,SEI,0.0,9600,44421978,44431578,22,
2026-05-27 02:41:46,SEI,0.0,0,1939879,1939879,4,
2026-05-27 02:42:46,SEI,16.9,1247200,7380488,8627688,6,
2026-05-27 02:43:46,SEI,9999.0,9724696,0,9724696,7,
2026-05-27 02:44:46,SEI,9999.0,405828,0,405828,2,
2026-05-27 02:45:46,SEI,0.0,0,821778,821778,3,
2026-05-27 02:46:46,SEI,9999.0,77772,0,77772,1,
2026-05-27 02:47:46,SEI,15.5,596823,3840954,4437777,11,
2026-05-27 02:48:46,SEI,0.0,0,10953519,10953519,10,
2026-05-27 02:51:46,SEI,0.0,0,7164343,7164343,3,
2026-05-27 02:53:46,SEI,0.0,0,268572,268572,1,
2026-05-27 02:54:46,SEI,0.0,0,89906,89906,1,
2026-05-27 02:57:46,SEI,0.0,0,99226,99226,1,
2026-05-27 02:59:46,SEI,9999.0,419325,0,419325,2,
2026-05-27 03:00:46,SEI,14.5,650000,4478819,5128819,4,
2026-05-27 03:01:46,SEI,13.0,63774,491300,555074,2,
2026-05-27 03:02:46,SEI,2915.8,583154,20000,603154,2,
2026-05-27 03:03:46,SEI,0.0,0,0,0,1,
2026-05-27 03:05:46,SEI,9999.0,1865566,0,1865566,2,
2026-05-27 03:10:46,SEI,0.0,0,100000,100000,1,
2026-05-27 03:12:46,SEI,0.0,0,2035014,2035014,1,
2026-05-27 03:13:46,SEI,21813.2,2341635,10735,2352370,3,
2026-05-27 03:14:46,SEI,3827.4,765479,20000,785479,3,
2026-05-27 03:16:46,SEI,9999.0,1219726,0,1219726,3,
2026-05-27 03:17:46,SEI,2389.3,602932,25235,628167,3,
2026-05-27 03:18:46,SEI,53.7,2000000,3723732,5723732,3,
2026-05-27 03:19:46,SEI,0.0,0,11462793,11462793,1,
2026-05-27 03:20:46,SEI,36.8,42173,114542,156714,3,
2026-05-27 03:21:46,SEI,466.8,10187592,2182416,12370008,4,
2026-05-27 03:23:46,SEI,0.0,0,4118866,4118866,1,
2026-05-27 03:27:46,SEI,10.8,625674,5798034,6423707,13,
2026-05-27 03:28:46,SEI,0.0,0,4918755,4918755,6,
2026-05-27 03:29:46,SEI,0.0,0,896697,896697,3,
2026-05-27 03:30:46,SEI,0.0,0,101888,101888,5,
2026-05-27 03:32:46,SEI,0.4,14460,4082149,4096609,4,
2026-05-27 03:33:46,SEI,0.0,0,2785450,2785450,3,
2026-05-27 03:34:46,SEI,9999.0,881790,0,881790,2,
2026-05-27 03:35:46,SEI,0.0,0,135660,135660,2,
2026-05-27 03:36:46,SEI,5.6,67830,1208327,1276157,9,
2026-05-27 03:37:46,SEI,0.0,0,87690,87690,3,
2026-05-27 03:38:46,SEI,4.3,140441,3243771,3384212,9,
2026-05-27 03:39:46,SEI,9999.0,20865994,0,20865994,6,
2026-05-27 03:40:46,SEI,0.0,0,3359600,3359600,4,
2026-05-27 03:42:46,SEI,0.0,0,20000,20000,1,
2026-05-27 03:43:46,SEI,3.2,131088,4076892,4207980,9,
2026-05-27 03:44:46,SEI,0.0,0,986486,986486,7,
2026-05-27 03:45:46,SEI,0.0,0,1644745,1644745,1,
2026-05-27 03:46:46,SEI,9999.0,327813,0,327813,1,
2026-05-27 03:48:46,SEI,0.0,0,1022787,1022787,2,
2026-05-27 03:51:46,SEI,9999.0,984678,0,984678,1,
2026-05-27 03:52:46,SEI,9999.0,968107,0,968107,2,
2026-05-27 03:56:46,SEI,0.0,0,911103,911103,1,
2026-05-27 03:58:46,SEI,0.0,0,14639790,14639790,5,
2026-05-27 04:00:46,SEI,0.0,0,1182341,1182341,1,
2026-05-27 04:01:46,SEI,9999.0,20000,0,20000,1,
2026-05-27 04:03:46,SEI,9999.0,9456375,0,9456375,4,
2026-05-27 04:04:46,SEI,0.0,0,270634,270634,1,
2026-05-27 04:05:46,SEI,0.0,0,20000,20000,1,
2026-05-27 04:06:46,SEI,0.0,0,14428477,14428477,7,
2026-05-27 04:07:46,SEI,0.0,0,851668,851668,3,
2026-05-27 04:10:46,SEI,14.3,1852800,12959370,14812170,7,
